user_id;gender;age;zipcode;occupation
871;2;1;76013;K-12 student
872;2;50;20815;acade2ic/educator
873;2;56;19027;doctor/health care
874;2;45;26105;scientist
875;2;1;94707;K-12 student
876;2;25;43202;college/grad student
877;2;25;90631;other or not speci1ied
878;2;18;1720;artist
879;2;45;92018;sel1-e2ployed
880;2;35;94114;technician/engineer
881;2;18;76401;sales/2arketing
882;2;18;1720;artist
883;1;35;92673;sales/2arketing
884;2;1;49454;K-12 student
885;2;35;48105;other or not speci1ied
886;1;56;14830;other or not speci1ied
887;1;56;55345;sel1-e2ployed
888;1;1;8820;K-12 student
889;2;45;10024;writer
890;2;18;92153;college/grad student
891;2;25;80202;acade2ic/educator
892;2;35;76031;other or not speci1ied
893;1;50;85016;doctor/health care
894;2;18;31602;college/grad student
895;2;50;34683;acade2ic/educator
896;2;18;94015;scientist
897;2;25;92130;doctor/health care
898;2;25;77005;executive/2anagerial
899;1;25;30605;acade2ic/educator
900;1;56;90066;retired
901;1;56;92027;other or not speci1ied
902;2;56;45432;other or not speci1ied
903;2;56;75165;retired
904;2;35;92308;writer
905;1;45;28655;progra22er
906;2;1;71106;K-12 student
907;1;45;92117;doctor/health care
908;1;50;92103;acade2ic/educator
909;2;45;92831;executive/2anagerial
910;1;50;98226;other or not speci1ied
911;2;50;98226;other or not speci1ied
912;1;35;91324;artist
913;2;25;20744-6223;other or not speci1ied
914;1;35;30338;ho2e2aker
915;2;25;72762;executive/2anagerial
916;1;25;92084;acade2ic/educator
917;2;50;92117;doctor/health care
918;1;45;91901;acade2ic/educator
919;1;35;92056;acade2ic/educator
920;2;18;92173;college/grad student
921;2;25;92084;technician/engineer
922;2;56;48009;sel1-e2ployed
923;2;25;37212;executive/2anagerial
924;2;50;98642;technician/engineer
925;1;35;48073;clerical/ad2in
926;2;1;7869;K-12 student
927;1;25;91105;writer
928;1;56;98199;sel1-e2ployed
929;2;25;53706;scientist
930;2;25;98380;custo2er service
931;1;56;6032;acade2ic/educator
932;1;35;97838;doctor/health care
933;2;45;49419;acade2ic/educator
934;1;35;97401;executive/2anagerial
935;2;35;60538;sales/2arketing
936;2;18;34567;college/grad student
937;2;25;60513;scientist
938;1;25;1060;acade2ic/educator
939;1;25;20110-5616;writer
940;2;1;76240;K-12 student
941;2;18;45387;writer
942;1;50;85716;doctor/health care
943;1;45;8033;progra22er
944;2;35;91505;other or not speci1ied
945;2;45;49345;executive/2anagerial
946;2;35;48103-8929;executive/2anagerial
947;2;18;21015;other or not speci1ied
948;2;56;43056;progra22er
949;2;50;96753;technician/engineer
950;2;35;21044;executive/2anagerial
951;2;45;10009;artist
952;2;56;97478;sel1-e2ployed
953;2;50;97030;writer
954;1;25;21030;other or not speci1ied
955;1;50;94941;executive/2anagerial
956;2;35;55104;acade2ic/educator
957;2;35;29706;acade2ic/educator
958;2;35;48116;artist
959;2;50;44622;lawyer
960;2;1;45244;K-12 student
961;2;18;10016;K-12 student
962;1;25;80020;acade2ic/educator
963;2;25;48197;other or not speci1ied
964;2;25;94123;executive/2anagerial
965;2;56;10954;executive/2anagerial
966;2;56;92262;artist
967;1;18;43615;other or not speci1ied
968;2;50;94530;progra22er
969;1;25;19103;lawyer
970;2;25;27615;other or not speci1ied
971;2;25;43615;progra22er
972;2;45;2138;acade2ic/educator
973;1;25;80026;acade2ic/educator
974;2;35;94930;une2ployed
975;2;35;98136;other or not speci1ied
976;2;35;89113;sales/2arketing
977;2;25;80110;artist
978;2;18;19116;other or not speci1ied
979;2;1;48073;K-12 student
980;2;25;92014;doctor/health care
981;2;25;2141;writer
982;1;25;92064;ho2e2aker
983;1;25;99224;sel1-e2ployed
984;2;50;92129;sel1-e2ployed
985;2;25;32608;college/grad student
986;1;56;19004;other or not speci1ied
987;1;35;48098;technician/engineer
988;2;50;48823;lawyer
989;2;50;20706;other or not speci1ied
990;2;18;10004;doctor/health care
991;1;25;48103;ho2e2aker
992;1;35;2780;clerical/ad2in
993;2;25;45678;other or not speci1ied
994;2;18;92109;artist
995;1;18;96803;college/grad student
996;2;25;98102;technician/engineer
997;2;1;15748;une2ployed
998;2;45;10019;writer
999;2;25;62558;scientist
1000;1;25;90027;doctor/health care
1001;2;25;90210;college/grad student
1002;2;50;7043;lawyer
1003;2;25;19320;artist
1004;2;25;95136;clerical/ad2in
1005;2;35;8003;lawyer
1006;2;18;53220;college/grad student
1007;2;50;1960;progra22er
1008;2;35;77064;clerical/ad2in
1009;2;50;48315;executive/2anagerial
1010;2;25;10310;other or not speci1ied
1011;2;25;92115;1ar2er
1012;1;35;30004;acade2ic/educator
1013;2;56;2576;retired
1014;1;45;3054;technician/engineer
1015;2;35;11220;clerical/ad2in
1016;2;56;60044;sel1-e2ployed
1017;2;35;30906;other or not speci1ied
1018;2;18;95616;college/grad student
1019;2;35;60640;acade2ic/educator
1020;2;18;93455;writer
1021;2;35;94559;other or not speci1ied
1022;2;25;918;clerical/ad2in
1023;2;56;92675;retired
1024;1;35;74135;acade2ic/educator
1025;2;25;34677;sel1-e2ployed
1026;1;45;19130;other or not speci1ied
1027;2;18;77005;college/grad student
1028;1;45;3848;executive/2anagerial
1029;2;25;20015;other or not speci1ied
1030;2;25;97303;executive/2anagerial
1031;2;35;19803;sel1-e2ployed
1032;2;50;19425;sel1-e2ployed
1033;2;25;60076;custo2er service
1034;1;35;82601;acade2ic/educator
1035;2;18;15956;artist
1036;2;35;28036;executive/2anagerial
1037;2;45;2081;executive/2anagerial
1038;1;56;20194;scientist
1039;1;35;2346;acade2ic/educator
1040;2;25;76309;lawyer
1041;2;45;94306;artist
1042;2;35;92801;custo2er service
1043;1;50;87004;lawyer
1044;2;25;72701;writer
1045;1;1;77477;K-12 student
1046;2;56;53404-1230;trades2an/cra1ts2an
1047;2;18;62225;other or not speci1ied
1048;2;35;75225;doctor/health care
1049;2;45;95002;sales/2arketing
1050;2;25;97302;acade2ic/educator
1051;1;25;60513;other or not speci1ied
1052;1;35;75214;artist
1053;2;35;18360;other or not speci1ied
1054;2;1;75040;K-12 student
1055;2;35;91505;other or not speci1ied
1056;2;1;48133;other or not speci1ied
1057;2;45;73069;technician/engineer
1058;2;25;97321;acade2ic/educator
1059;1;25;97213;other or not speci1ied
1060;2;18;11235;K-12 student
1061;2;45;46060;other or not speci1ied
1062;2;50;59457;une2ployed
1063;2;35;50265;executive/2anagerial
1064;2;25;91344;executive/2anagerial
1065;1;25;94402;other or not speci1ied
1066;2;45;2151;progra22er
1067;2;35;94402;progra22er
1068;1;18;77581;college/grad student
1069;2;25;98105;writer
1070;1;45;20036;artist
1071;2;50;13045;sel1-e2ployed
1072;1;35;7601;executive/2anagerial
1073;1;25;72211;doctor/health care
1074;2;45;48073;technician/engineer
1075;1;25;60660;doctor/health care
1076;1;25;27606;clerical/ad2in
1077;2;25;60660;clerical/ad2in
1078;1;45;95661;ho2e2aker
1079;2;25;98115;executive/2anagerial
1080;2;56;8854;executive/2anagerial
1081;2;18;68144-2410;college/grad student
1082;2;45;48170;executive/2anagerial
1083;2;56;27705;other or not speci1ied
1084;2;1;3226;une2ployed
1085;2;25;34695;executive/2anagerial
1086;2;18;98225;college/grad student
1087;2;25;8826;sel1-e2ployed
1088;1;1;98103;K-12 student
1089;2;35;37853;doctor/health care
1090;2;25;94105;executive/2anagerial
1091;2;18;345567;custo2er service
1092;1;18;49525;college/grad student
1093;2;50;60504;sales/2arketing
1094;1;18;92626;other or not speci1ied
1095;1;56;8753;doctor/health care
1096;2;1;80439;K-12 student
1097;2;18;92109;technician/engineer
1098;2;35;94945;executive/2anagerial
1099;2;25;77059;technician/engineer
1100;2;25;60090;other or not speci1ied
1101;2;35;6417;acade2ic/educator
1102;2;18;55408;acade2ic/educator
1103;1;45;60605;executive/2anagerial
1104;2;35;10023;lawyer
1105;2;35;48105;doctor/health care
1106;2;18;90241;college/grad student
1107;1;50;2324;acade2ic/educator
1108;2;56;93003;acade2ic/educator
1109;2;18;45904;K-12 student
1110;1;56;77005;doctor/health care
1111;1;50;44319;sel1-e2ployed
1112;2;18;19104;doctor/health care
1113;2;18;97215;college/grad student
1114;1;18;75801;ho2e2aker
1115;1;25;60551;acade2ic/educator
1116;2;25;92121;scientist
1117;2;18;10017;sales/2arketing
1118;2;50;2718;retired
1119;2;35;90504;acade2ic/educator
1120;2;18;95616;college/grad student
1121;2;56;78701;executive/2anagerial
1122;2;56;2632;sales/2arketing
1123;2;50;91789;other or not speci1ied
1124;2;25;60156;artist
1125;1;18;53715;college/grad student
1126;2;56;13031;sel1-e2ployed
1127;2;25;11788;other or not speci1ied
1128;2;25;72701;acade2ic/educator
1129;2;35;22309;technician/engineer
1130;2;18;60012;executive/2anagerial
1131;2;56;12570;retired
1132;2;18;98225;progra22er
1133;2;18;90038;artist
1134;2;18;19114;writer
1135;2;50;98201;retired
1136;1;35;90274;executive/2anagerial
1137;2;18;13165;college/grad student
1138;2;18;12047;progra22er
1139;2;25;93420-2852;acade2ic/educator
1140;1;45;73069;artist
1141;1;25;84770;clerical/ad2in
1142;2;18;43623;acade2ic/educator
1143;2;50;94024;executive/2anagerial
1144;2;25;94025;executive/2anagerial
1145;2;50;92103;clerical/ad2in
1146;1;18;80260;sel1-e2ployed
1147;2;25;98101;writer
1148;2;35;92618;technician/engineer
1149;2;25;98103;progra22er
1150;1;25;75226;writer
1151;2;25;46805;scientist
1152;2;18;30328;college/grad student
1153;2;18;33024;K-12 student
1154;1;1;53545;K-12 student
1155;2;25;90278;progra22er
1156;1;50;33334;artist
1157;2;45;30253;executive/2anagerial
1158;1;35;98026;acade2ic/educator
1159;2;18;48314;other or not speci1ied
1160;2;18;7017;sales/2arketing
1161;2;25;10025;other or not speci1ied
1162;1;35;97213;other or not speci1ied
1163;2;1;70448;K-12 student
1164;1;25;90020;une2ployed
1165;2;25;45014;progra22er
1166;2;56;94030;doctor/health care
1167;1;50;55126;acade2ic/educator
1168;1;25;94109;other or not speci1ied
1169;2;25;94402;writer
1170;2;56;10023;clerical/ad2in
1171;2;45;94114;progra22er
1172;1;25;61801;other or not speci1ied
1173;1;25;10019;executive/2anagerial
1174;1;18;91780;sel1-e2ployed
1175;1;25;90020;artist
1176;2;56;44256;acade2ic/educator
1177;1;25;1453;technician/engineer
1178;2;56;48186;other or not speci1ied
1179;2;50;91030;acade2ic/educator
1180;1;50;95503;writer
1181;2;35;20716;executive/2anagerial
1182;2;1;91326;K-12 student
1183;2;35;94598;une2ployed
1184;1;25;92354;college/grad student
1185;1;35;97374;acade2ic/educator
1186;2;18;98502;une2ployed
1187;1;1;90210;other or not speci1ied
1188;2;45;72212;executive/2anagerial
1189;2;25;85712;other or not speci1ied
1190;2;45;98031;other or not speci1ied
1191;1;35;98117;other or not speci1ied
1192;2;50;98103;sel1-e2ployed
1193;2;25;90712;progra22er
1194;1;25;95617;acade2ic/educator
1195;1;1;13907;K-12 student
1196;1;18;22203;sales/2arketing
1197;2;35;44077;acade2ic/educator
1198;2;1;49544;K-12 student
1199;2;50;77459;retired
1200;2;1;97222;other or not speci1ied
1201;2;18;84112-2004;college/grad student
1202;2;35;97006;progra22er
1203;1;25;6417;acade2ic/educator
1204;2;25;95076;executive/2anagerial
1205;1;56;46814;other or not speci1ied
1206;1;50;33764;executive/2anagerial
1207;2;50;43617;other or not speci1ied
1208;2;25;12590;other or not speci1ied
1209;2;35;94127;executive/2anagerial
1210;2;25;27519;technician/engineer
1211;2;18;10027;college/grad student
1212;1;50;60089;acade2ic/educator
1213;2;50;91505;other or not speci1ied
1214;2;56;94558;retired
1215;2;35;23602;technician/engineer
1216;2;25;90292;artist
1217;2;25;94118;progra22er
1218;2;56;13207;scientist
1219;2;25;12206;executive/2anagerial
1220;2;1;48073;K-12 student
1221;2;18;19134;other or not speci1ied
1222;2;35;52162;other or not speci1ied
1223;2;25;60102;artist
1224;2;50;2125;retired
1225;2;45;61081;executive/2anagerial
1226;2;18;7087;writer
1227;2;50;90027;acade2ic/educator
1228;2;25;94720;acade2ic/educator
1229;1;25;48219;college/grad student
1230;2;25;95125;lawyer
1231;2;25;60515;progra22er
1232;1;18;43235;college/grad student
1233;1;45;94519;writer
1234;2;18;91006;college/grad student
1235;1;25;94043;executive/2anagerial
1236;1;25;48316;acade2ic/educator
1237;2;18;32720;college/grad student
1238;1;35;11215;writer
1239;1;25;50111;writer
1240;1;18;2144;sales/2arketing
1241;2;1;11803;K-12 student
1242;1;35;10014;other or not speci1ied
1243;2;35;92627;scientist
1244;2;25;22030;college/grad student
1245;2;25;80461;technician/engineer
1246;2;18;98225;college/grad student
1247;2;35;92649;other or not speci1ied
1248;1;35;94598;writer
1249;2;35;94587;artist
1250;2;50;10573;other or not speci1ied
1251;2;25;48188;executive/2anagerial
1252;2;56;94134;retired
1253;1;35;76205;writer
1254;1;18;2144;acade2ic/educator
1255;2;25;94110;technician/engineer
1256;2;25;10002;writer
1257;1;18;84101;sales/2arketing
1258;2;45;20879;executive/2anagerial
1259;2;35;2020010;executive/2anagerial
1260;2;25;28262;technician/engineer
1261;2;18;40205;college/grad student
1262;2;25;22903;college/grad student
1263;2;1;81301;K-12 student
1264;2;25;53711;acade2ic/educator
1265;1;18;49321;writer
1266;2;25;18104;college/grad student
1267;2;25;12203;scientist
1268;2;50;10028;artist
1269;1;56;1234;retired
1270;2;25;12230;doctor/health care
1271;1;45;54401;doctor/health care
1272;2;18;49506;writer
1273;2;35;19123;artist
1274;2;45;37343;executive/2anagerial
1275;2;50;39567;technician/engineer
1276;2;35;94041;technician/engineer
1277;1;18;6360;other or not speci1ied
1278;2;18;98312;college/grad student
1279;2;35;98502;acade2ic/educator
1280;2;1;97801;K-12 student
1281;2;25;97209;une2ployed
1282;2;50;98541;acade2ic/educator
1283;1;18;94607;acade2ic/educator
1284;2;45;33334;sel1-e2ployed
1285;2;35;98125;college/grad student
1286;2;35;92630;technician/engineer
1287;1;50;94611;executive/2anagerial
1288;1;35;92867;une2ployed
1289;2;45;78750;doctor/health care
1290;2;35;91504;other or not speci1ied
1291;1;35;10011;other or not speci1ied
1292;2;25;94904;executive/2anagerial
1293;2;25;60074;custo2er service
1294;1;50;11217;writer
1295;1;35;90036;doctor/health care
1296;2;1;75244;other or not speci1ied
1297;2;25;92109;executive/2anagerial
1298;2;35;33615;doctor/health care
1299;2;25;2038;sales/2arketing
1300;2;1;97201;K-12 student
1301;1;25;10475;artist
1302;2;18;85282;college/grad student
1303;2;25;94111;une2ployed
1304;2;25;97203;sales/2arketing
1305;2;45;94121;writer
1306;2;25;64068;clerical/ad2in
1307;2;56;75703;retired
1308;2;1;75082;K-12 student
1309;2;25;76051;sales/2arketing
1310;2;45;92866;other or not speci1ied
1311;2;18;90274;K-12 student
1312;2;25;60153;sales/2arketing
1313;2;18;43214;college/grad student
1314;1;18;68154;college/grad student
1315;2;35;75214;executive/2anagerial
1316;2;50;50310;artist
1317;2;45;98028;executive/2anagerial
1318;2;18;94014;sel1-e2ployed
1319;1;25;98626;clerical/ad2in
1320;2;25;22030;college/grad student
1321;1;25;34639;sales/2arketing
1322;2;56;94043;other or not speci1ied
1323;1;35;11218;artist
1324;2;35;7030;sel1-e2ployed
1325;2;25;75230;acade2ic/educator
1326;1;25;98115;other or not speci1ied
1327;2;1;12159;K-12 student
1328;2;35;60657;sales/2arketing
1329;2;18;60194;sales/2arketing
1330;2;56;95117;acade2ic/educator
1331;2;45;12065;other or not speci1ied
1332;2;25;2840;executive/2anagerial
1333;2;25;6460;technician/engineer
1334;2;50;10805;executive/2anagerial
1335;2;35;14228;other or not speci1ied
1336;1;50;95051;writer
1337;2;56;97146;technician/engineer
1338;2;25;94108;other or not speci1ied
1339;2;35;85275;trades2an/cra1ts2an
1340;2;25;14302;executive/2anagerial
1341;2;18;11434;executive/2anagerial
1342;2;35;94560;other or not speci1ied
1343;2;35;91324;sales/2arketing
1344;1;25;43420;ho2e2aker
1345;1;25;75070;artist
1346;2;35;27607;writer
1347;1;18;11375;acade2ic/educator
1348;1;1;4240;K-12 student
1349;2;50;13088;executive/2anagerial
1350;1;35;90278;other or not speci1ied
1351;1;25;98034;technician/engineer
1352;2;35;94122;writer
1353;2;1;95926;K-12 student
1354;1;25;94040;artist
1355;1;45;4240;writer
1356;1;18;91706;college/grad student
1357;2;45;34116;other or not speci1ied
1358;2;35;49508;technician/engineer
1359;2;35;10918;acade2ic/educator
1360;2;25;14895;writer
1361;1;25;97401;other or not speci1ied
1362;2;35;75069;progra22er
1363;2;50;1915;executive/2anagerial
1364;1;45;97214;artist
1365;1;1;61665;K-12 student
1366;2;1;89509;K-12 student
1367;2;25;53707;progra22er
1368;1;25;50266;clerical/ad2in
1369;2;25;12308;custo2er service
1370;2;35;92821;artist
1371;1;50;60657;artist
1372;2;1;95123;K-12 student
1373;1;25;55104;acade2ic/educator
1374;2;50;91403;acade2ic/educator
1375;1;45;95136;custo2er service
1376;1;45;32750;acade2ic/educator
1377;2;35;65270;sel1-e2ployed
1378;1;45;21044;executive/2anagerial
1379;1;56;93448;retired
1380;2;1;58078;K-12 student
1381;2;18;89170;lawyer
